taxid	gene_id	gene_symbol	GOID	evidence
FB	FBgn0030467	FBgn0030467	GO:0000052	IBA
FB	FBgn0030467	FBgn0030467	GO:0006525	IBA
FB	FBgn0031361	FBgn0031361	GO:0032040	IBA
FB	FBgn0031361	FBgn0031361	GO:0070181	IBA
FB	FBgn0031361	FBgn0031361	GO:0005730	IBA
FB	FBgn0034352	FBgn0034352	GO:0070286	IEA
FB	FBgn0262115	FBgn0262115	GO:0016226	ISS
FB	FBgn0262115	FBgn0262115	GO:0051539	IBA
FB	FBgn0262115	FBgn0262115	GO:0097361	IBA
FB	FBgn0262115	FBgn0262115	GO:0016226	IBA
FB	FBgn0263780	FBgn0263780	GO:0006508	IEA
FB	FBgn0263780	FBgn0263780	GO:0008236	IEA
FB	FBgn0263780	FBgn0263780	GO:0008239	IBA
FB	FBgn0036348	FBgn0036348	GO:0060271	IBA
FB	FBgn0036348	FBgn0036348	GO:0005930	IBA
FB	FBgn0039993	FBgn0039993	GO:0003826	ISS
FB	FBgn0039993	FBgn0039993	GO:0005739	ISS
FB	FBgn0039993	FBgn0039993	GO:0009083	ISS
FB	FBgn0039993	FBgn0039993	GO:0009083	IBA
FB	FBgn0039993	FBgn0039993	GO:0005947	IBA
FB	FBgn0039993	FBgn0039993	GO:0007584	IBA
FB	FBgn0040056	FBgn0040056	GO:0005524	IEA
FB	FBgn0040056	FBgn0040056	GO:0005509	ISS
FB	FBgn0040056	FBgn0040056	GO:0005737	ISS
FB	FBgn0040056	FBgn0040056	GO:0006468	ISS
FB	FBgn0040056	FBgn0040056	GO:0004674	IBA
FB	FBgn0040056	FBgn0040056	GO:0005634	IBA
FB	FBgn0040056	FBgn0040056	GO:0006468	IBA
FB	FBgn0040056	FBgn0040056	GO:0005737	IBA
FB	FBgn0040056	FBgn0040056	GO:0035556	IBA
FB	FBgn0027597	FBgn0027597	GO:0016491	IEA
FB	FBgn0037880	FBgn0037880	GO:0005739	ISS
FB	FBgn0037880	FBgn0037880	GO:0032981	ISS
FB	FBgn0037880	FBgn0037880	GO:0032981	IBA
FB	FBgn0037880	FBgn0037880	GO:0005739	IBA
FB	FBgn0037880	FBgn0037880	GO:0035243	IBA
FB	FBgn0033710	FBgn0033710	GO:0004867	IEA
FB	FBgn0033710	FBgn0033710	GO:0007155	IBA
FB	FBgn0033710	FBgn0033710	GO:0031012	IBA
FB	FBgn0035425	FBgn0035425	GO:0043169	IEA
FB	FBgn0035425	FBgn0035425	GO:0004721	ISS
FB	FBgn0035425	FBgn0035425	GO:0006470	ISS
FB	FBgn0035425	FBgn0035425	GO:0005829	ISS
FB	FBgn0035425	FBgn0035425	GO:0006470	IBA
FB	FBgn0035425	FBgn0035425	GO:0004722	IBA
FB	FBgn0033529	FBgn0033529	GO:0005509	IEA
FB	FBgn0032240	FBgn0032240	GO:0000956	IEA
FB	FBgn0032240	FBgn0032240	GO:0000398	ISS
FB	FBgn0032240	FBgn0032240	GO:0046540	ISS
FB	FBgn0032240	FBgn0032240	GO:0017070	ISS
FB	FBgn0032240	FBgn0032240	GO:0097526	IBA
FB	FBgn0032240	FBgn0032240	GO:0005688	IBA
FB	FBgn0032240	FBgn0032240	GO:0017070	IBA
FB	FBgn0032240	FBgn0032240	GO:0033962	IBA
FB	FBgn0032240	FBgn0032240	GO:0000932	IBA
FB	FBgn0032240	FBgn0032240	GO:0000387	IBA
FB	FBgn0032240	FBgn0032240	GO:0003723	IBA
FB	FBgn0034748	FBgn0034748	GO:0016491	IEA
FB	FBgn0034748	FBgn0034748	GO:0008168	IEA
FB	FBgn0034748	FBgn0034748	GO:0000049	IBA
FB	FBgn0034748	FBgn0034748	GO:0002098	IBA
FB	FBgn0034748	FBgn0034748	GO:0005737	IBA
FB	FBgn0034748	FBgn0034748	GO:0005634	IBA
FB	FBgn0037525	FBgn0037525	GO:0008017	IEA
FB	FBgn0037525	FBgn0037525	GO:0046600	IEA
FB	FBgn0036227	FBgn0036227	GO:0005576	IEA
FB	FBgn0036227	FBgn0036227	GO:0008061	IEA
FB	FBgn0025635	FBgn0025635	GO:0006355	ISS
FB	FBgn0025635	FBgn0025635	GO:0000976	ISS
FB	FBgn0025635	FBgn0025635	GO:0005634	ISS
FB	FBgn0025635	FBgn0025635	GO:0001228	ISS
FB	FBgn0025635	FBgn0025635	GO:0003700	ISS
FB	FBgn0025635	FBgn0025635	GO:0048856	IBA
FB	FBgn0025635	FBgn0025635	GO:0006357	IBA
FB	FBgn0025635	FBgn0025635	GO:0000978	IBA
FB	FBgn0025635	FBgn0025635	GO:0000981	IBA
FB	FBgn0030061	FBgn0030061	GO:0005730	ISS
FB	FBgn0030061	FBgn0030061	GO:0005654	ISS
FB	FBgn0030061	FBgn0030061	GO:0000027	ISS
FB	FBgn0030061	FBgn0030061	GO:0005730	IBA
FB	FBgn0030061	FBgn0030061	GO:0006364	IBA
FB	FBgn0030061	FBgn0030061	GO:0000027	IBA
FB	FBgn0030061	FBgn0030061	GO:0008097	IBA
FB	FBgn0040005	FBgn0040005	GO:0043087	ISS
FB	FBgn0040005	FBgn0040005	GO:0005096	ISS
FB	FBgn0040005	FBgn0040005	GO:0005783	IDA
FB	FBgn0040005	FBgn0040005	GO:0005096	IBA
FB	FBgn0040005	FBgn0040005	GO:0006888	IBA
FB	FBgn0040005	FBgn0040005	GO:0005789	IBA
FB	FBgn0030063	FBgn0030063	GO:0006364	ISS
FB	FBgn0030063	FBgn0030063	GO:0006412	ISS
FB	FBgn0030063	FBgn0030063	GO:0005730	IBA
FB	FBgn0030063	FBgn0030063	GO:0032040	IBA
FB	FBgn0023537	FBgn0023537	GO:0006573	ISS
FB	FBgn0023537	FBgn0023537	GO:0006206	ISS
FB	FBgn0023537	FBgn0023537	GO:0004491	ISS
FB	FBgn0023537	FBgn0023537	GO:0005739	ISS
FB	FBgn0023537	FBgn0023537	GO:0006573	ISS
FB	FBgn0023537	FBgn0023537	GO:0000062	ISS
FB	FBgn0023537	FBgn0023537	GO:0019859	ISS
FB	FBgn0023537	FBgn0023537	GO:0004491	ISS
FB	FBgn0023537	FBgn0023537	GO:0018478	ISS
FB	FBgn0023537	FBgn0023537	GO:0005739	IBA
FB	FBgn0023537	FBgn0023537	GO:0006574	IBA
FB	FBgn0023537	FBgn0023537	GO:0018478	IBA
FB	FBgn0023537	FBgn0023537	GO:0006210	IBA
FB	FBgn0023537	FBgn0023537	GO:0004491	IBA
FB	FBgn0032597	FBgn0032597	GO:0051539	IEA
FB	FBgn0032597	FBgn0032597	GO:0016226	ISS
FB	FBgn0032597	FBgn0032597	GO:0005829	ISS
FB	FBgn0032597	FBgn0032597	GO:0051536	ISS
FB	FBgn0032597	FBgn0032597	GO:0051536	IBA
FB	FBgn0032597	FBgn0032597	GO:0005829	IBA
FB	FBgn0032597	FBgn0032597	GO:0016226	IBA
FB	FBgn0038421	FBgn0038421	GO:0005829	HDA
FB	FBgn0038421	FBgn0038421	GO:0005829	IBA
FB	FBgn0032595	FBgn0032595	GO:0033617	ISS
FB	FBgn0032595	FBgn0032595	GO:0005758	ISS
FB	FBgn0032595	FBgn0032595	GO:0005507	ISS
FB	FBgn0032595	FBgn0032595	GO:0005739	IBA
FB	FBgn0033566	FBgn0033566	GO:0006338	IEA
FB	FBgn0033566	FBgn0033566	GO:0031011	IBA
FB	FBgn0037435	FBgn0037435	GO:0106050	ISS
FB	FBgn0037435	FBgn0037435	GO:0030488	IBA
FB	FBgn0037435	FBgn0037435	GO:0008175	IBA
FB	FBgn0030360	FBgn0030360	GO:0005887	IEA
FB	FBgn0030360	FBgn0030360	GO:0016010	IEA
FB	FBgn0030360	FBgn0030360	GO:0042383	IBA
FB	FBgn0039863	FBgn0039863	GO:0006355	IEA
FB	FBgn0039863	FBgn0039863	GO:0035064	ISS
FB	FBgn0039863	FBgn0039863	GO:0070577	ISS
FB	FBgn0030403	FBgn0030403	GO:0071805	ISS
FB	FBgn0030403	FBgn0030403	GO:0062157	ISS
FB	FBgn0030403	FBgn0030403	GO:0005524	ISS
FB	FBgn0030403	FBgn0030403	GO:0042626	IBA
FB	FBgn0030403	FBgn0030403	GO:0016021	IBA
FB	FBgn0030403	FBgn0030403	GO:0055085	IBA
FB	FBgn0030956	FBgn0030956	GO:0003676	IEA
FB	FBgn0033836	FBgn0033836	GO:0030203	IEA
FB	FBgn0033836	FBgn0033836	GO:0008449	IBA
FB	FBgn0033836	FBgn0033836	GO:0005539	IBA
FB	FBgn0031869	FBgn0031869	GO:0005615	IEA
FB	FBgn0031869	FBgn0031869	GO:0010506	IEA
FB	FBgn0037683	FBgn0037683	GO:0009056	IEA
FB	FBgn0037683	FBgn0037683	GO:0008270	IEA
FB	FBgn0037683	FBgn0037683	GO:0016788	IEA
FB	FBgn0039189	FBgn0039189	GO:0005525	IEA
FB	FBgn0039189	FBgn0039189	GO:0003924	IEA
FB	FBgn0039189	FBgn0039189	GO:0002098	IBA
FB	FBgn0039189	FBgn0039189	GO:0030488	IBA
FB	FBgn0039189	FBgn0039189	GO:0005737	IBA
FB	FBgn0039189	FBgn0039189	GO:0005739	IBA
FB	FBgn0037973	FBgn0037973	GO:0070485	ISS
FB	FBgn0037973	FBgn0037973	GO:0045290	ISS
FB	FBgn0037973	FBgn0037973	GO:0016491	IBA
FB	FBgn0037973	FBgn0037973	GO:0005829	IBA
FB	FBgn0038953	FBgn0038953	GO:0003723	IEA
FB	FBgn0038953	FBgn0038953	GO:0016423	IBA
FB	FBgn0038953	FBgn0038953	GO:0030488	IBA
FB	FBgn0038592	FBgn0038592	GO:0007417	IBA
FB	FBgn0038592	FBgn0038592	GO:0030182	IBA
FB	FBgn0038592	FBgn0038592	GO:0000981	IBA
FB	FBgn0038592	FBgn0038592	GO:0005634	IBA
FB	FBgn0038592	FBgn0038592	GO:0006357	IBA
FB	FBgn0038592	FBgn0038592	GO:0000978	IBA
FB	FBgn0034279	FBgn0034279	GO:0016021	IEA
FB	FBgn0034279	FBgn0034279	GO:0005886	IBA
FB	FBgn0034279	FBgn0034279	GO:0070782	IBA
FB	FBgn0034279	FBgn0034279	GO:0043652	IBA
FB	FBgn0034279	FBgn0034279	GO:0016020	IBA
FB	FBgn0034279	FBgn0034279	GO:1902742	IBA
FB	FBgn0031426	FBgn0031426	GO:0004806	IEA
FB	FBgn0031426	FBgn0031426	GO:0005615	IBA
FB	FBgn0031426	FBgn0031426	GO:0016042	IBA
FB	FBgn0031426	FBgn0031426	GO:0016298	IBA
FB	FBgn0027561	FBgn0027561	GO:0030136	ISS
FB	FBgn0027561	FBgn0027561	GO:0032483	ISS
FB	FBgn0027561	FBgn0027561	GO:0005085	ISS
FB	FBgn0027561	FBgn0027561	GO:0006897	ISS
FB	FBgn0027561	FBgn0027561	GO:0005829	IBA
FB	FBgn0027561	FBgn0027561	GO:0006897	IBA
FB	FBgn0027561	FBgn0027561	GO:1901981	IBA
FB	FBgn0027561	FBgn0027561	GO:0043231	IBA
FB	FBgn0027561	FBgn0027561	GO:0032456	IBA
FB	FBgn0040696	FBgn0040696	GO:0003352	IEA
FB	FBgn0042098	FBgn0042098	GO:0006508	ISM
FB	FBgn0042098	FBgn0042098	GO:0004252	ISM
FB	FBgn0042098	FBgn0042098	GO:0006508	IBA
FB	FBgn0042098	FBgn0042098	GO:0004252	IBA
FB	FBgn0042098	FBgn0042098	GO:0005615	IBA
FB	FBgn0042098	FBgn0042098	GO:0004252	ISM
FB	FBgn0042127	FBgn0042127	GO:0046872	IEA
FB	FBgn0042132	FBgn0042132	GO:0008340	IMP
FB	FBgn0042132	FBgn0042132	GO:0090503	IBA
FB	FBgn0042132	FBgn0042132	GO:0008408	IBA
FB	FBgn0042132	FBgn0042132	GO:0008409	IBA
FB	FBgn0039869	FBgn0039869	GO:0048487	IEA
FB	FBgn0039869	FBgn0039869	GO:0007023	IEA
FB	FBgn0039869	FBgn0039869	GO:0007021	IBA
FB	FBgn0039869	FBgn0039869	GO:0015630	IBA
FB	FBgn0039869	FBgn0039869	GO:0015631	IBA
FB	FBgn0039869	FBgn0039869	GO:0006457	IBA
FB	FBgn0039869	FBgn0039869	GO:0005829	IBA
FB	FBgn0039674	FBgn0039674	GO:0005739	HDA
FB	FBgn0039674	FBgn0039674	GO:0005310	ISS
FB	FBgn0039674	FBgn0039674	GO:0006835	ISS
FB	FBgn0039674	FBgn0039674	GO:0005740	ISS
FB	FBgn0039674	FBgn0039674	GO:0015709	IBA
FB	FBgn0039674	FBgn0039674	GO:0071422	IBA
FB	FBgn0039674	FBgn0039674	GO:0015131	IBA
FB	FBgn0039674	FBgn0039674	GO:0071423	IBA
FB	FBgn0039674	FBgn0039674	GO:0015117	IBA
FB	FBgn0039674	FBgn0039674	GO:0015140	IBA
FB	FBgn0039674	FBgn0039674	GO:0015297	IBA
FB	FBgn0039674	FBgn0039674	GO:0035435	IBA
FB	FBgn0039674	FBgn0039674	GO:0015729	IBA
FB	FBgn0039674	FBgn0039674	GO:0008272	IBA
FB	FBgn0039674	FBgn0039674	GO:0015116	IBA
FB	FBgn0039674	FBgn0039674	GO:0015141	IBA
FB	FBgn0039911	FBgn0039911	GO:0043495	IEA
FB	FBgn0039911	FBgn0039911	GO:0007271	ISS
FB	FBgn0039911	FBgn0039911	GO:0033130	ISS
FB	FBgn0039911	FBgn0039911	GO:0008270	ISM
FB	FBgn0039623	FBgn0039623	GO:0032504	IEP
FB	FBgn0039623	FBgn0039623	GO:0005524	IEA
FB	FBgn0039623	FBgn0039623	GO:0006468	IEA
FB	FBgn0039623	FBgn0039623	GO:0004672	IKR
FB	FBgn0037466	FBgn0037466	GO:0006355	IEA
FB	FBgn0037466	FBgn0037466	GO:0003677	IEA
FB	FBgn0037466	FBgn0037466	GO:0071011	HDA
FB	FBgn0037466	FBgn0037466	GO:0000398	IC
FB	FBgn0037466	FBgn0037466	GO:0071013	HDA
FB	FBgn0037466	FBgn0037466	GO:0005634	IBA
FB	FBgn0039751	FBgn0039751	GO:0030170	IBA
FB	FBgn0030485	FBgn0030485	GO:0005506	IEA
FB	FBgn0030485	FBgn0030485	GO:0016491	IBA
FB	FBgn0030485	FBgn0030485	GO:0016126	IBA
FB	FBgn0030485	FBgn0030485	GO:0000254	IBA
FB	FBgn0030485	FBgn0030485	GO:0016020	IBA
FB	FBgn0030485	FBgn0030485	GO:0005789	IBA
FB	FBgn0039664	FBgn0039664	GO:0006400	IBA
FB	FBgn0039664	FBgn0039664	GO:0005634	IBA
FB	FBgn0039664	FBgn0039664	GO:0016432	IBA
FB	FBgn0250839	FBgn0250839	GO:0005615	ISS
FB	FBgn0250839	FBgn0250839	GO:0032504	IBA
FB	FBgn0250839	FBgn0250839	GO:0005615	IBA
FB	FBgn0037391	FBgn0037391	GO:0003924	IEA
FB	FBgn0037391	FBgn0037391	GO:0005525	IEA
FB	FBgn0037391	FBgn0037391	GO:0006414	IBA
FB	FBgn0037391	FBgn0037391	GO:0003746	IBA
FB	FBgn0035271	FBgn0035271	GO:0030532	ISS
FB	FBgn0035271	FBgn0035271	GO:0000398	ISS
FB	FBgn0035271	FBgn0035271	GO:0005688	NAS
FB	FBgn0035271	FBgn0035271	GO:0003723	ISS
FB	FBgn0035271	FBgn0035271	GO:0071011	HDA
FB	FBgn0035271	FBgn0035271	GO:0000398	IC
FB	FBgn0035271	FBgn0035271	GO:0005688	IBA
FB	FBgn0035271	FBgn0035271	GO:0003723	IBA
FB	FBgn0035271	FBgn0035271	GO:0071011	IBA
FB	FBgn0035271	FBgn0035271	GO:0000398	IBA
FB	FBgn0035271	FBgn0035271	GO:0046540	IBA
FB	FBgn0035271	FBgn0035271	GO:0016070	IBA
FB	FBgn0029942	FBgn0029942	GO:0052689	IDA
FB	FBgn0029942	FBgn0029942	GO:0005739	IBA
FB	FBgn0027498	FBgn0027498	GO:0005975	IEA
FB	FBgn0027498	FBgn0027498	GO:0005886	IBA
FB	FBgn0033400	FBgn0033400	GO:0006355	IEA
FB	FBgn0033400	FBgn0033400	GO:0005634	IBA
FB	FBgn0037372	FBgn0037372	GO:0005634	IBA
FB	FBgn0037372	FBgn0037372	GO:0050072	IBA
FB	FBgn0037372	FBgn0037372	GO:0000340	IBA
FB	FBgn0037372	FBgn0037372	GO:0000932	IBA
FB	FBgn0037372	FBgn0037372	GO:0000290	IBA
FB	FBgn0037369	FBgn0037369	GO:0052929	ISS
FB	FBgn0037369	FBgn0037369	GO:0001680	ISS
FB	FBgn0037369	FBgn0037369	GO:0000049	ISS
FB	FBgn0037369	FBgn0037369	GO:0005739	ISS
FB	FBgn0037369	FBgn0037369	GO:1990180	ISS
FB	FBgn0033289	FBgn0033289	GO:0006936	IMP
FB	FBgn0033289	FBgn0033289	GO:0006937	IBA
FB	FBgn0033289	FBgn0033289	GO:0005886	IBA
FB	FBgn0033289	FBgn0033289	GO:0055120	IBA
FB	FBgn0033289	FBgn0033289	GO:0015459	IBA
FB	FBgn0033289	FBgn0033289	GO:0043266	IBA
FB	FBgn0030217	FBgn0030217	GO:0005739	ISS
FB	FBgn0030217	FBgn0030217	GO:0003723	ISS
FB	FBgn0039876	FBgn0039876	GO:0016021	IEA
FB	FBgn0039876	FBgn0039876	GO:0006986	IEA
FB	FBgn0039876	FBgn0039876	GO:0030433	ISS
FB	FBgn0039876	FBgn0039876	GO:0031625	ISS
FB	FBgn0039876	FBgn0039876	GO:0031625	IBA
FB	FBgn0039876	FBgn0039876	GO:0030433	IBA
FB	FBgn0030251	FBgn0030251	GO:0004521	ISS
FB	FBgn0030251	FBgn0030251	GO:0090502	ISS
FB	FBgn0030251	FBgn0030251	GO:0004521	ISS
FB	FBgn0030251	FBgn0030251	GO:0003723	ISS
FB	FBgn0030251	FBgn0030251	GO:0004521	IDA
FB	FBgn0030251	FBgn0030251	GO:0004521	IBA
FB	FBgn0003065	FBgn0003065	GO:0005214	ISS
FB	FBgn0003065	FBgn0003065	GO:0062129	ISS
FB	FBgn0035388	FBgn0035388	GO:0003676	IEA
FB	FBgn0035388	FBgn0035388	GO:0035145	IBA
FB	FBgn0037360	FBgn0037360	GO:0005737	IBA
FB	FBgn0037360	FBgn0037360	GO:0005634	IBA
FB	FBgn0032955	FBgn0032955	GO:0005737	ISS
FB	FBgn0032955	FBgn0032955	GO:0006646	ISS
FB	FBgn0032955	FBgn0032955	GO:0004305	ISS
FB	FBgn0032955	FBgn0032955	GO:0006656	ISS
FB	FBgn0032955	FBgn0032955	GO:0004103	ISS
FB	FBgn0039767	FBgn0039767	GO:0005634	ISS
FB	FBgn0039767	FBgn0039767	GO:0004842	ISS
FB	FBgn0039767	FBgn0039767	GO:0016567	ISS
FB	FBgn0039767	FBgn0039767	GO:0034450	ISS
FB	FBgn0039767	FBgn0039767	GO:0000209	IBA
FB	FBgn0039767	FBgn0039767	GO:0031625	IBA
FB	FBgn0039767	FBgn0039767	GO:0034450	IBA
FB	FBgn0039767	FBgn0039767	GO:0005634	IBA
FB	FBgn0039773	FBgn0039773	GO:0070122	IEA
FB	FBgn0039773	FBgn0039773	GO:0008237	IEA
FB	FBgn0039773	FBgn0039773	GO:0016579	ISS
FB	FBgn0039773	FBgn0039773	GO:0005768	IBA
FB	FBgn0039773	FBgn0039773	GO:0070536	IBA
FB	FBgn0039773	FBgn0039773	GO:0004843	IBA
FB	FBgn0039773	FBgn0039773	GO:0016020	IBA
FB	FBgn0039773	FBgn0039773	GO:0061578	IBA
FB	FBgn0039790	FBgn0039790	GO:0000287	IEA
FB	FBgn0039790	FBgn0039790	GO:0009116	IEA
FB	FBgn0039790	FBgn0039790	GO:0006015	IBA
FB	FBgn0039790	FBgn0039790	GO:0006164	IBA
FB	FBgn0039790	FBgn0039790	GO:0002189	IBA
FB	FBgn0039790	FBgn0039790	GO:0004749	IBA
FB	FBgn0039790	FBgn0039790	GO:0005737	IBA
FB	FBgn0030320	FBgn0030320	GO:0042742	IMP
FB	FBgn0030320	FBgn0030320	GO:0005634	IDA
FB	FBgn0030320	FBgn0030320	GO:0031146	ISM
FB	FBgn0030320	FBgn0030320	GO:0019005	ISM
FB	FBgn0029995	FBgn0029995	GO:0005509	IEA
FB	FBgn0029997	FBgn0029997	GO:0017022	IPI
FB	FBgn0029997	FBgn0029997	GO:0071933	IBA
FB	FBgn0029997	FBgn0029997	GO:0017022	IBA
FB	FBgn0029997	FBgn0029997	GO:0006897	IBA
FB	FBgn0030000	FBgn0030000	GO:0032040	IBA
FB	FBgn0030000	FBgn0030000	GO:0005730	IBA
FB	FBgn0030000	FBgn0030000	GO:0000462	IBA
FB	FBgn0039663	FBgn0039663	GO:0005634	IBA
FB	FBgn0032864	FBgn0032864	GO:0008236	IEA
FB	FBgn0032864	FBgn0032864	GO:0008239	IBA
FB	FBgn0032864	FBgn0032864	GO:0006508	IBA
FB	FBgn0030411	FBgn0030411	GO:0003839	ISS
FB	FBgn0030411	FBgn0030411	GO:0003839	IBA
FB	FBgn0030411	FBgn0030411	GO:0005737	IBA
FB	FBgn0030411	FBgn0030411	GO:0006751	IBA
FB	FBgn0032873	FBgn0032873	GO:0008168	IEA
FB	FBgn0037478	FBgn0037478	GO:0003924	IBA
FB	FBgn0024993	FBgn0024993	GO:0042393	IBA
FB	FBgn0024993	FBgn0024993	GO:0045892	IBA
FB	FBgn0024993	FBgn0024993	GO:0005634	IBA
FB	FBgn0024993	FBgn0024993	GO:0003682	IBA
FB	FBgn0037323	FBgn0037323	GO:0005770	ISS
FB	FBgn0037323	FBgn0037323	GO:1902936	ISS
FB	FBgn0037323	FBgn0037323	GO:0120009	ISS
FB	FBgn0037323	FBgn0037323	GO:1902936	IBA
FB	FBgn0024998	FBgn0024998	GO:0003723	ISS
FB	FBgn0024998	FBgn0024998	GO:0000398	IC
FB	FBgn0024998	FBgn0024998	GO:0071011	HDA
FB	FBgn0024998	FBgn0024998	GO:0071013	HDA
FB	FBgn0024998	FBgn0024998	GO:0005681	IBA
FB	FBgn0024998	FBgn0024998	GO:0045292	IBA
FB	FBgn0030504	FBgn0030504	GO:0005634	ISS
FB	FBgn0030504	FBgn0030504	GO:0016020	IBA
FB	FBgn0024973	FBgn0024973	GO:0043130	IBA
FB	FBgn0024973	FBgn0024973	GO:0006355	IBA
FB	FBgn0037541	FBgn0037541	GO:0006897	IBA
FB	FBgn0037541	FBgn0037541	GO:0030139	IBA
FB	FBgn0037541	FBgn0037541	GO:0008104	IBA
FB	FBgn0037541	FBgn0037541	GO:0042147	IBA
FB	FBgn0035087	FBgn0035087	GO:0017022	IPI
FB	FBgn0035087	FBgn0035087	GO:0005829	IBA
FB	FBgn0035087	FBgn0035087	GO:0046890	IBA
FB	FBgn0037537	FBgn0037537	GO:0004032	ISS
FB	FBgn0037537	FBgn0037537	GO:0005829	IBA
FB	FBgn0037537	FBgn0037537	GO:0004032	IBA
FB	FBgn0027599	FBgn0027599	GO:0008270	IEA
FB	FBgn0027599	FBgn0027599	GO:0003676	IEA
FB	FBgn0031265	FBgn0031265	GO:0016798	IEA
FB	FBgn0031265	FBgn0031265	GO:0016773	IEA
FB	FBgn0035082	FBgn0035082	GO:0061929	ISS
FB	FBgn0035082	FBgn0035082	GO:0005829	IBA
FB	FBgn0031566	FBgn0031566	GO:2001070	IEA
FB	FBgn0031566	FBgn0031566	GO:0046475	IBA
FB	FBgn0031566	FBgn0031566	GO:0047389	IBA
FB	FBgn0014930	FBgn0014930	GO:0009231	IEA
FB	FBgn0014930	FBgn0014930	GO:0009398	ISS
FB	FBgn0014930	FBgn0014930	GO:0008531	ISS
FB	FBgn0014930	FBgn0014930	GO:0006771	IBA
FB	FBgn0014930	FBgn0014930	GO:0009398	IBA
FB	FBgn0014930	FBgn0014930	GO:0005739	IBA
FB	FBgn0014930	FBgn0014930	GO:0008531	IBA
FB	FBgn0034753	FBgn0034753	GO:0005576	HDA
FB	FBgn0034753	FBgn0034753	GO:0005615	IDA
FB	FBgn0034753	FBgn0034753	GO:0005615	HDA
FB	FBgn0034753	FBgn0034753	GO:0032504	HEP
FB	FBgn0034753	FBgn0034753	GO:0032504	HEP
FB	FBgn0034753	FBgn0034753	GO:0005615	HDA
FB	FBgn0034753	FBgn0034753	GO:0012505	HDA
FB	FBgn0034753	FBgn0034753	GO:0005737	IBA
FB	FBgn0034753	FBgn0034753	GO:0043231	IBA
FB	FBgn0034753	FBgn0034753	GO:0006457	IBA
FB	FBgn0034753	FBgn0034753	GO:0003755	IBA
FB	FBgn0034753	FBgn0034753	GO:0000413	IBA
FB	FBgn0034753	FBgn0034753	GO:0016018	IBA
FB	FBgn0029672	FBgn0029672	GO:0042254	IEA
FB	FBgn0029672	FBgn0029672	GO:0030692	IBA
FB	FBgn0029672	FBgn0029672	GO:0032040	IBA
FB	FBgn0029672	FBgn0029672	GO:0005730	IBA
FB	FBgn0023529	FBgn0023529	GO:0005615	IDA
FB	FBgn0023529	FBgn0023529	GO:0005788	ISS
FB	FBgn0023529	FBgn0023529	GO:0051082	ISS
FB	FBgn0023529	FBgn0023529	GO:0071456	ISS
FB	FBgn0023529	FBgn0023529	GO:0012505	HDA
FB	FBgn0023529	FBgn0023529	GO:0071456	IBA
FB	FBgn0023529	FBgn0023529	GO:1903298	IBA
FB	FBgn0023529	FBgn0023529	GO:0034663	IBA
FB	FBgn0023528	FBgn0023528	GO:0070936	ISS
FB	FBgn0023528	FBgn0023528	GO:0004842	ISS
FB	FBgn0023528	FBgn0023528	GO:0005634	IBA
FB	FBgn0023528	FBgn0023528	GO:0000209	IBA
FB	FBgn0023528	FBgn0023528	GO:0061631	IBA
FB	FBgn0037344	FBgn0037344	GO:0000381	HMP
FB	FBgn0037344	FBgn0037344	GO:0005634	IC
FB	FBgn0037344	FBgn0037344	GO:0008270	ISM
FB	FBgn0028491	FBgn0028491	GO:0006857	IEA
FB	FBgn0028491	FBgn0028491	GO:0055085	IEA
FB	FBgn0028491	FBgn0028491	GO:0005887	IBA
FB	FBgn0028491	FBgn0028491	GO:0071916	IBA
FB	FBgn0037342	FBgn0037342	GO:0003729	ISS
FB	FBgn0037342	FBgn0037342	GO:0071013	HDA
FB	FBgn0037342	FBgn0037342	GO:0000398	IC
FB	FBgn0037342	FBgn0037342	GO:0071011	HDA
FB	FBgn0037342	FBgn0037342	GO:1990904	IBA
FB	FBgn0037342	FBgn0037342	GO:0003723	IBA
FB	FBgn0029685	FBgn0029685	GO:0016407	IBA
FB	FBgn0029685	FBgn0029685	GO:0005794	IBA
FB	FBgn0029685	FBgn0029685	GO:0005975	IBA
FB	FBgn0030177	FBgn0030177	GO:0000469	IEA
FB	FBgn0030177	FBgn0030177	GO:0030490	IBA
FB	FBgn0030177	FBgn0030177	GO:0030688	IBA
FB	FBgn0030177	FBgn0030177	GO:0004521	IBA
FB	FBgn0030170	FBgn0030170	GO:0033567	IEA
FB	FBgn0030170	FBgn0030170	GO:0017116	IEA
FB	FBgn0030170	FBgn0030170	GO:0043139	ISS
FB	FBgn0030170	FBgn0030170	GO:0071932	IBA
FB	FBgn0030170	FBgn0030170	GO:0003723	IBA
FB	FBgn0030170	FBgn0030170	GO:0017108	IBA
FB	FBgn0030170	FBgn0030170	GO:0005737	IBA
FB	FBgn0031474	FBgn0031474	GO:0008270	IEA
FB	FBgn0031474	FBgn0031474	GO:0061630	ISS
FB	FBgn0031474	FBgn0031474	GO:0008270	ISM
FB	FBgn0050010	FBgn0050010	GO:0042060	HMP
FB	FBgn0050016	FBgn0050016	GO:0033971	IEA
FB	FBgn0050016	FBgn0050016	GO:0006144	IBA
FB	FBgn0050022	FBgn0050022	GO:0005506	ISS
FB	FBgn0050022	FBgn0050022	GO:0006749	ISS
FB	FBgn0050022	FBgn0050022	GO:0005654	ISS
FB	FBgn0050022	FBgn0050022	GO:0005739	ISS
FB	FBgn0050022	FBgn0050022	GO:0050313	ISS
